DB04351,5289496,C(C(=CC(=O)[O-])C(=O)[O-])C(=O)[O-],5459816,C(C(=CC(=O)[O-])C(=O)[O-])C(=O)[O-]
DB04352,447634,C(C1C(C(C(O1)O)O)O)OP(=O)(O)O,447634,C(C1C(C(C(O1)O)O)O)OP(=O)(O)O
DB04353,6323486,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)CC(CC2=CC=CC=C2)C(=O)NC(CCC(=O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)N,6323486,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)CC(CC2=CC=CC=C2)C(=O)NC(CCC(=O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)N
DB04356,100684,C1=CNC2=C1NC(=NC2=O)N,100684,C1=CNC2=C1NC(=NC2=O)N
DB04357,4472713,C1=CC(=CC=C1C(=O)O)NCC2=CN=C3C(=N2)C(=O)[NH+]=C(N3)N,4472713,C1=CC(=CC=C1C(=O)O)NCC2=CN=C3C(=N2)C(=O)[NH+]=C(N3)N
DB04359,62474,C=CS(=O)(=O)O,62474,C=CS(=O)(=O)O
DB04360,2359,B(C1=CC2=CC=CC=C2S1)(O)O,2359,B(C1=CC2=CC=CC=C2S1)(O)O
DB04361,123421,CN=N,123421,CN=N
DB04362,5287651,CC1=C(SC(=N1)C(=O)[O-])CCOP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O,5287651,CC1=C(SC(=N1)C(=O)[O-])CCOP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O
DB04363,6323397,CCC1=C(C(=O)NC1=CC2=C(C(=C(N2)C=C3C(=C(C(=CC4=NC(=O)C(=C4CC)C)N3)CCC(=O)O)C)C)CCC(=O)O)C,131704277,CCC1=C(C(=O)NC1=CC2=C(C(=C(N2)C=C3C(=C(C(=CC4=NC(=O)C(=C4CC)C)N3)CCC(=O)O)C)C)CCC(=O)O)C
DB04364,439314,CC(C(=O)C)O,439314,CC(C(=O)C)O
DB04365,2230,CN1CCC=C(C1)C(=O)OC,2230,CN1CCC=C(C1)C(=O)OC
DB04366,446090,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)N)O,446090,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)N)O
DB04367,5288032,C1CNC(=O)C2=C(C1=C3C(=O)N=C(N3)N)C=CN2,5288032,C1CNC(=O)C2=C(C1=C3C(=O)N=C(N3)N)C=CN2
DB04368,159596,CCCCC(CN(C=O)O)C(=O)NC(C(=O)N(C)C)C(C)(C)C,159596,CCCCC(CN(C=O)O)C(=O)NC(C(=O)N(C)C)C(C)(C)C
DB04369,5289333,B1(OCCO1)O,5289333,B1(OCCO1)O
DB04370,115015,C(C(C(=O)O)N)SS(=O)(=O)O,115015,C(C(C(=O)O)N)SS(=O)(=O)O
DB04371,1514,COC1=CC=CC(=C1)N2C=CC3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N,1514,COC1=CC=CC(=C1)N2C=CC3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N
DB04372,5288075,CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,5288075,CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC
DB04373,446912,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC(C)C)NC(=O)C3=CC(=CC=C3)N)O,446912,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC(C)C)NC(=O)C3=CC(=CC=C3)N)O
DB04374,444302,CCCCCC(CCCCC)SC1=NNN=C1C(=O)O,444302,CCCCCC(CCCCC)SC1=NNN=C1C(=O)O
DB04376,499953,CC1C(C2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C)O,499953,CC1C(C2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C)O
DB04377,1662,CC(CC(=O)O)(CC(=O)O)O,1662,CC(CC(=O)O)(CC(=O)O)O
DB04378,446917,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC(C)C)NC(=O)C3=CC=C(C=C3)N)O,446917,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC(C)C)NC(=O)C3=CC=C(C=C3)N)O
DB04379,444567,CC(C1=CC=CC=C1)N(C)C=O,444567,CC(C1=CC=CC=C1)N(C)C=O
DB04380,5287444,C(C(=O)[O-])(NC(=O)N)NC(=O)N,5287444,C(C(=O)[O-])(NC(=O)N)NC(=O)N
DB04381,447466,CC=CC=O,447466,CC=CC=O
DB04382,446586,C1C(C(C(OC1O)CO)O)O,446586,C1C(C(C(OC1O)CO)O)O
DB04383,640993,CC(C)C(CO)N,640993,CC(C)C(CO)N
DB04384,,,131704278,CCC1=C2C=C3C(C(=O)C(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=CC(=C1C)[N-]2)[N-]5)C)CCC(=O)O)CCC(=O)O)C)[N-]3)(C)CC.[Fe+4]
DB04385,97577,C1=CN(C(=O)C=C1N)C2C(C(C(O2)CO)O)O,97577,C1=CN(C(=O)C=C1N)C2C(C(C(O2)CO)O)O
DB04386,446396,CC1(OCC2C(O1)C(C(C(O2)O)O)O)C(=O)O,46936963,CC1(OCC2C(O1)C(C(C(O2)O)O)O)C(=O)O
DB04387,444569,C1CCC(CC1)CC(CO)N,444569,C1CCC(CC1)CC(CO)N
DB04388,193305,C(CC(C(=O)O)N)C=O,193305,C(CC(C(=O)O)N)C=O
DB04389,6858209,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)(O)OP(=S)(O)OCC4C(C(C(O4)N5C=NC6=C5N=CN=C6N)O)O)O)O)O,6858209,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)(O)OP(=S)(O)OCC4C(C(C(O4)N5C=NC6=C5N=CN=C6N)O)O)O)O)O
DB04391,444346,CCC(C)C(C(=O)N1C2CC(CCC2CC1C(=O)NCCCCN=C(N)N)OS(=O)(=O)O)NC(=O)C(CC3=CC=C(C=C3)O)O,444346,CCC(C)C(C(=O)N1C2CC(CCC2CC1C(=O)NCCCCN=C(N)N)OS(=O)(=O)O)NC(=O)C(CC3=CC=C(C=C3)O)O
DB04392,17753965,C1=CC=C2C(=C1)C(=O)C(C(=O)O2)CC3C(=O)C4=CC=CC=C4OC3=O,17753965,C1=CC=C2C(=C1)C(=O)C(C(=O)O2)CC3C(=O)C4=CC=CC=C4OC3=O
DB04393,18807,C1=CC(=CC=C1OC2=C(C=C(C=C2)Cl)O)Cl,18807,C1=CC(=CC=C1OC2=C(C=C(C=C2)Cl)O)Cl
DB04394,3092847,C1CC(=O)N(C1)C2=C(C=C(C=C2)S(=O)(=O)N)[N+](=O)[O-],3092847,C1CC(=O)N(C1)C2=C(C=C(C=C2)S(=O)(=O)N)[N+](=O)[O-]
DB04395,33113,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O,44462678,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O
DB04396,119138,C(C1C(C(C(C(O1)SC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,119138,C(C1C(C(C(C(O1)SC2C(C(C(C(O2)CO)O)O)O)O)O)O)O
DB04397,444740,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O.O.O.O.[V],46936967,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O.O[V](=O)=O
DB04398,612,CC(C(=O)O)O,612,CC(C(=O)O)O
DB04400,119055,CC(C(C1=NC2=C(NC1)NC(=NC2=O)N)O)O,119055,CC(C(C1=NC2=C(NC1)NC(=NC2=O)N)O)O
DB04401,249,C[N+](C)(C)CC=O,249,C[N+](C)(C)CC=O
DB04404,5287673,CN(C)C1=NC2C(C(C(C2O1)CO)O)O,5287673,CN(C)C1=NC2C(C(C(C2O1)CO)O)O
DB04405,448384,CCOC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CC(CCN3C(=O)C4=CC=CC=C4C3=O)C(=O)O,448384,CCOC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CC(CCN3C(=O)C4=CC=CC=C4C3=O)C(=O)O
DB04406,1629,C1=CC(=C(N=C1)C(=O)O)CP(=O)(O)O,1629,C1=CC(=C(N=C1)C(=O)O)CP(=O)(O)O
DB04407,447960,CC1=C(SC(=N1)NC)C2=NC(=NC=C2)NC3=CC=C(C=C3)O,447960,CC1=C(SC(=N1)NC)C2=NC(=NC=C2)NC3=CC=C(C=C3)O
DB04408,447545,CC1C(C(C(C(O1)OC2C(C=C3C2=CC#CC4C(O4)(C#C3)C5COC(=O)O5)OC(=O)C6=C(C=CC7=C(C=C(C=C76)OC)C)O)NC)O)O,447545,CC1C(C(C(C(O1)OC2C(C=C3C2=CC#CC4C(O4)(C#C3)C5COC(=O)O5)OC(=O)C6=C(C=CC7=C(C=C(C=C76)OC)C)O)NC)O)O
DB04409,4437,C1=CC2=C(C=C(C=C2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],4437,C1=CC2=C(C=C(C=C2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-]
DB04410,16259,C1=CC=C(C=C1)CCCN,16259,C1=CC=C(C=C1)CCCN
DB04411,445896,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)N,445896,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)N
DB04414,,,131704280,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo]
DB04415,5289149,C1=CC=C(C=C1)CC(C(CCl)O)N,5289149,C1=CC=C(C=C1)CC(C(CCl)O)N
DB04416,446165,COCC#CCC(C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)OC,446165,COCC#CCC(C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)OC
DB04417,980,C1=CC(=CC=C1[N+](=O)[O-])O,980,C1=CC(=CC=C1[N+](=O)[O-])O
DB04418,447145,C1=NC2=C(C(=N1)NC(CC(=O)O)C(=O)O)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,447145,C1=NC2=C(C(=N1)NC(CC(=O)O)C(=O)O)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O
DB04419,456468,CCCCC(C(=O)O)N,456468,CCCCC(C(=O)O)N
DB04421,,,131704281,CCC(=O)C(C)C1=C(C=[N+](C=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
DB04422,91552,C(CS)C(C(=O)O)N,91552,C(CS)C(C(=O)O)N
DB04423,5476798,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=CC5=C(C(=C([N-]5)C=C1[N-]2)CCC(=O)O)C)[N-]4)CCC(=O)O)C)CCC(=O)O)C)CCC(=O)O.[Co],5476798,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=CC5=C(C(=C([N-]5)C=C1[N-]2)CCC(=O)O)C)[N-]4)CCC(=O)O)C)CCC(=O)O)C)CCC(=O)O.[Co]
DB04424,5497056,CC(C(CC1=CC=CC(=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC(=CC=C3)CN,5497056,CC(C(CC1=CC=CC(=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC(=CC=C3)CN
DB04425,65074,C1C(=NC2=C(N1)NC(=NC2=O)N)C(C(CO)O)O,65074,C1C(=NC2=C(N1)NC(=NC2=O)N)C(C(CO)O)O
DB04426,445750,CC(=O)NC1C(C(C(OC1OC)CO)O)O,445750,CC(=O)NC1C(C(C(OC1OC)CO)O)O
DB04427,5289562,CN1CCN(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCC3=CC=CC=C3)CCS(=O)(=O)NOCC4=CC=CC=C4,5289562,CN1CCN(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCC3=CC=CC=C3)CCS(=O)(=O)NOCC4=CC=CC=C4
DB04429,165506,C1C(OC2=CC=CC=C2C1=O)C3=CC=C(C=C3)O,688859,C1C(OC2=CC=CC=C2C1=O)C3=CC=C(C=C3)O
DB04430,5288260,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC=C(C#N)C3=NNN=N3,5288260,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC=C(C#N)C3=NNN=N3
DB04431,445805,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)OC1CC(C(C(O1)C)O)(C)[NH3+])NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)[NH2+]C)O)Cl)CO)O)O)(C)[NH3+])O,131704282,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)OC1CC(C(C(O1)C)O)(C)[NH3+])NC7=O)C(=O)O)O)O)CC(=[NH2+])O)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)[NH3+])O
DB04432,448061,CC1=C(C(=NC(=C1F)OC2=CC=CC(=C2)C(=N)N)OC3=CC=CC(=C3)C(=N)N)F,4470378,CC1=C(C(=NC(=C1F)OC2=CC=CC(=C2)C(=[NH2+])N)OC3=CC=CC(=C3)C(=N)N)F
DB04433,449095,C1CC2C(=O)NC(C(=O)N2C1)CCCN=C(N)N,449095,C1CC2C(=O)NC(C(=O)N2C1)CCCN=C(N)N
DB04434,5287512,CC1=CC=CC(=N1)C2=C(CNN2)C3=NC4=C(C=C3)N=CC=C4,5287512,CC1=CC=CC(=N1)C2=C(CNN2)C3=NC4=C(C=C3)N=CC=C4
DB04436,92100,C1=CC(=C(C=C1CC(C(=O)O)N)F)O,643330,C1=CC(=C(C=C1CC(C(=O)O)N)F)O
DB04437,17754108,C1=CC2=CC(=C3C=CC=NC3=C2N=C1)NC(=O)CSCC(C(=O)O)N,17754108,C1=CC2=CC(=C3C=CC=NC3=C2N=C1)NC(=O)CSCC(C(=O)O)N
DB04438,46936977,C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)COP(=O)(O)O)O,6505368,C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)COP(=O)(O)O)O
DB04439,447014,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)OC5C(C(C(C(O5)C)O)O)O)CO,447014,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)OC5C(C(C(C(O5)C)O)O)O)CO
DB04440,68368,C1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O,68368,C1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O
DB04441,8975,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F,8975,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F
DB04442,5326542,C1=CC(=C2NC3=C(N2)C=C(C=C3)C(=[NH2+])N)C(=O)N=C1,5326542,C1=CC(=C2NC3=C(N2)C=C(C=C3)C(=[NH2+])N)C(=O)N=C1
DB04444,5311325,F[Al-](F)(F)F,5311325,F[Al-](F)(F)F
DB04445,24485,I[Hg]I,24485,I[Hg]I
DB04446,444753,C1=CC=C2C(=C1)C=C(S2)C(=[NH2+])N,444753,C1=CC=C2C(=C1)C=C(S2)C(=[NH2+])N
DB04447,19001,C(C(C(CS)O)O)S,439196,C(C(C(CS)O)O)S
DB04448,91867,C1=CC(=C(C=C1F)F)CO,91867,C1=CC(=C(C=C1F)F)CO
DB04449,5288545,COC1=CC(=CC(=C1O)O)C=CC(O)O,5288545,COC1=CC(=CC(=C1O)O)C=CC(O)O
DB04450,656917,CCCCCCCSC1C(C(C(C(O1)CO)O)O)O,656917,CCCCCCCSC1C(C(C(C(O1)CO)O)O)O
DB04451,,,6453585,CN1CCN(CC1)C(=O)O
DB04452,71166,CC1=NC2=C(C=C(C=C2)NC(=O)NC3=CC4=C(C=C3)N=C(C=C4N)C)C(=C1)N,71166,CC1=NC2=C(C=C(C=C2)NC(=O)NC3=CC4=C(C=C3)N=C(C=C4N)C)C(=C1)N
DB04453,4369394,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O)O)CO,4369394,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O)O)CO
DB04454,6657,CCC(C(=O)O)N,439691,CCC(C(=O)O)N
DB04455,248,C[N+](C)(C)CC(=O)O,248,C[N+](C)(C)CC(=O)O
DB04456,545,O[As](O)O,545,O[As](O)O
DB04457,65059,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O,65059,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O
DB04458,9543529,CC1C(C1(Cl)Cl)(C(=O)NC(C)C2=CC=C(C=C2)Br)S(=O)C,9543529,CC1C(C1(Cl)Cl)(C(=O)NC(C)C2=CC=C(C=C2)Br)S(=O)C
DB04459,1609,C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl,1609,C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl
DB04460,5289306,C(CC(C(=O)O)N(CO)O)CN1C(=O)C2(C(C(C(O2)COP(=O)(O)O)O)O)NC1=O,5289306,C(CC(C(=O)O)N(CO)O)CN1C(=O)C2(C(C(C(O2)COP(=O)(O)O)O)O)NC1=O
DB04461,321,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O)C,321,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O)C
DB04462,1694,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br,1694,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br
DB04463,657095,CC(C)(C)N1C2=C(C(=N1)C3=CC(=CC=C3)O)C(=NC=N2)N,657095,CC(C)(C)N1C2=C(C(=N1)C3=CC(=CC=C3)O)C(=NC=N2)N
DB04464,439750,CSCCC(C(=O)O)NC=O,439750,CSCCC(C(=O)O)NC=O
DB04465,6134,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,440995,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
DB04466,446313,CCOP(=O)(C(=CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)P(=O)(OCC)OCC)OCC,446313,CCOP(=O)(C(=CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)P(=O)(OCC)OCC)OCC
DB04467,444773,CC1=NC=C(C(=C1O)CNC(C)C(=O)O)COP(=O)(O)O,444773,CC1=NC=C(C(=C1O)CNC(C)C(=O)O)COP(=O)(O)O
DB04468,449459,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,449459,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
DB04469,656965,CCOC(=O)C1=C(N(N=C1C)C2=CC=C(C=C2)OC)C,656965,CCOC(=O)C1=C(N(N=C1C)C2=CC=C(C=C2)OC)C
DB04470,,,6119063,CC(C)COC1=CC=CC(=C2NC3=C(N2)C=C(C=C3)C(=N)N)C1=O
DB04471,448915,C1CCN(CC1)CCOC2=CC=C(C=C2)C3C4=C(CCN3C5=CC=CC=C5)C=C(C=C4)O,448915,C1CCN(CC1)CCOC2=CC=C(C=C2)C3C4=C(CCN3C5=CC=CC=C5)C=C(C=C4)O
DB04472,,,11481186,C1=CC(=CC=C1C(CN=[N+]=[N-])O)[N+](=O)[O-]
DB04473,439554,CC1C(C(C(C(O1)O)O)O)O,439554,CC1C(C(C(C(O1)O)O)O)O
DB04474,1369,C1=CC=C(C=C1)NC2=CC=CC3=C2C(=CC=C3)S(=O)(=O)O,1369,C1=CC=C(C=C1)NC2=CC=CC3=C2C(=CC=C3)S(=O)(=O)O
DB04476,449146,C1=CC(=C(C(=C1)O)O)C(=O)N,449146,C1=CC(=C(C(=C1)O)O)C(=O)N
DB04477,5289484,COC1=CC(=CC(=C1)C(=O)NC2C(C(OC2N3C=NC4=C3N=CN=C4NC5CCCC6=CC=CC=C56)CO)O)OC,5289484,COC1=CC(=CC(=C1)C(=O)NC2C(C(OC2N3C=NC4=C3N=CN=C4NC5CCCC6=CC=CC=C56)CO)O)OC
DB04478,132302,CN(C)S(=O)(=O)N1CCN(CC1)C2=NC(=NC=C2)CO,132302,CN(C)S(=O)(=O)N1CCN(CC1)C2=NC(=NC=C2)CO
DB04479,1750,C1=CC2=C(C=CC2=O)C(=C1)[N+](=O)[O-],1750,C1=CC2=C(C=CC2=O)C(=C1)[N+](=O)[O-]
DB04480,5287525,CC1=CC=CC(=N1)C2=NN3CCCC3=C2C4=CC=C(C=C4)F,5287525,CC1=CC=CC(=N1)C2=NN3CCCC3=C2C4=CC=C(C=C4)F
DB04481,222285,C(C(C(CO)O)O)O,222285,C(C(C(CO)O)O)O
DB04482,445888,C1C(C(C(OC1(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)C(CO)O)O)O,445888,C1C(C(C(OC1(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)C(CO)O)O)O
DB04483,,,445913,C(C1C(C(C(C(O1)O)F)O)O)O
DB04484,447213,C1=CC=C(C=C1)CC(CO)N,447213,C1=CC=C(C=C1)CC(CO)N
DB04485,5789,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,5789,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
DB04486,46936985,C(CCCN)CCC(C(=O)O)N,46936985,C(CCCN)CCC(C(=O)O)N
DB04487,567743,CC(C)CC(C(=O)O)NC,6951123,CC(C)CC(C(=O)O)NC
DB04488,,,131704283,CC(=O)OCC1CSC2C(C(=O)N2C1C(=O)O)N=C(CCCCC(C(=O)O)NC(=O)CN)[O-]
DB04489,3464,C(CSC(CC(=O)O)C(=O)O)N=C(N)N,446018,C(CSC(CC(=O)O)C(=O)O)N=C(N)N
DB04490,205225,C1=CC(=CN=C1)CS,205225,C1=CC(=CN=C1)CS
DB04491,6327350,CC(C)O[P+](=O)OC(C)C,6327350,CC(C)O[P+](=O)OC(C)C
DB04492,447406,CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)O)O,447406,CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)O)O
DB04493,69507,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O,69507,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O
DB04495,447518,CC(=O)NC(CC1=CC=C(C=C1)OP(=O)(O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4,447518,CC(=O)NC(CC1=CC=C(C=C1)OP(=O)(O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
DB04496,449303,C(C(C(C(=O)NO)O)O)OP(=O)(O)O,449303,C(C(C(C(=O)NO)O)O)OP(=O)(O)O
DB04497,,,131704284,C1NC(C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)OP(=O)(O)O)[NH3+]
DB04498,5287708,C(C=O)C(C(=O)[O-])[NH3+],49866644,C(C=O)C(C(=O)O)N
DB04499,114705,C1C(O1)C2=CC=CC=C2,114705,C1C(O1)C2=CC=CC=C2
DB04500,19266,CC(=O)NC1=CC=C(C=C1)C(=O)O,19266,CC(=O)NC1=CC=C(C=C1)C(=O)O
DB04501,92108,CC1(C2CCC1(CC2)C)C,92108,CC1(C2CCC1(CC2)C)C
DB04502,5289563,C1=CC=C(C=C1)CCC(CCS(=O)(=O)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,17754216,C1=CC=C(C=C1)CCC(CCS(=O)(=O)OC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4
DB04503,445505,C1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,445505,C1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)O
DB04504,445281,C1CC(CN=C1)N,445281,C1CC(CN=C1)N
DB04505,448971,COC1=C(C(=C(C(=C1)CC2=NC3=C(N2CCCC#C)N=CN=C3N)Cl)OC)OC,448971,COC1=C(C(=C(C(=C1)CC2=NC3=C(N2CCCC#C)N=CN=C3N)Cl)OC)OC
DB04506,11593175,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5C(C(C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C(C4=O)C(=O)OC)C)C=O.[Mg+2],6450186,CCC1=C(C2=NC1=CC3=C(C4=C(C(C(=C4[N-]3)C5=NC(=CC6=NC(=C2)C(=C6C)C=C)C(C5CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C)C(=O)OC)[O-])C)C=O.[Mg+2]
DB04508,5289570,COC1C(C(C(C(O1)C=S)O)O)O,5289570,COC1C(C(C(C(O1)C=S)O)O)O
DB04509,6323452,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC=C,6323452,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC=C
DB04510,439183,C(C(C(=O)O)O)OP(=O)(O)O,439183,C(C(C(=O)O)O)OP(=O)(O)O
DB04511,448581,CSCCC(C(=O)O)NC(=O)CCC(=O)O,448581,CSCCC(C(=O)O)NC(=O)CCC(=O)O
DB04512,32594,CC(C)CC1=NC=CN=C1OC,32594,CC(C)CC1=NC=CN=C1OC
